kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,path_gambar,deskripsi_bersih
mall,Senayan City,-6.2273179,106.7971805,"Senayan City, Jalan Asia Afrika, RW 02, Gelora, Tanah Abang, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10270, Indonesia",,Daerah Khusus ibukota Jakarta,"Senayan City, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Senayan_City,
mall,Solo Paragon Mall,-7.5624618,110.8099966,"Solo Paragon Mall, Jalan Yosodipuro, Purwosari, Surakarta, Jawa Tengah, Jawa, 57139, Indonesia",Jawa Tengah,Surakarta,"Solo Paragon Mall, Surakarta, Jawa Tengah",gambar_wisata/Solo_Paragon_Mall,"Solo Paragon Lifestyle Mall (bahasa Jawa: Hanacaraka,  ) merupakan salah satu pusat perbelanjaan di Surakarta, Jawa Tengah. Didirikan pada tahun 2011, mal ini membentuk kawasan serbaguna Solo Paragon di atas lahan seluas 4,1 hektare, bersama dengan hotel berbintang 4 dan apartemen di atasnya."
mall,Summarecon Mall Bekasi,-6.2259971,107.0010731,"Summarecon Mall Bekasi, Jalan Bulevar Ahmad Yani, Summarecon Bekasi, Summarecon, Margajaya, Bekasi, Jawa Barat, Jawa, 17142, Indonesia",Jawa Barat,Bekasi,"Summarecon Mall Bekasi, Bekasi, Jawa Barat",gambar_wisata/Summarecon_Mall_Bekasi,"Summarecon Mall Bekasi (juga dikenal sebagai SMB) adalah sebuah pusat perbelanjaan dan hiburan di Bekasi, Jawa Barat, Indonesia. Mal ini dibuka pada tanggal 28 Juni 2013 dan memiliki luas retail area lebih dari 80.000 m  (perkembangan tahap awal) dengan jumlah penyewa sebanyak 167 pertokoan."
mall,Summarecon Mall Serpong,-6.2406997,106.6284149,"Summarecon Mall Serpong, Jalan Boulevard Gading Serpong, Gading Serpong, Rumpak Sinang, Pakulonan Barat, Kelapa Dua, Kabupaten Tangerang, Jawa, 15811, Indonesia",,Kabupaten Tangerang,"Summarecon Mall Serpong, Kabupaten Tangerang, nan",gambar_wisata/Summarecon_Mall_Serpong,"Lippo Mall Kuta adalah sebuah pusat perbelanjaan yang terletak di Kuta, Bali. Didirikan pada tahun 2013, mal ini merupakan bagian dari jaringan Lippo Malls yang dibawahi oleh Lippo Karawaci."
mall,Sun Plaza Medan,3.5822609,98.6719101,"Sun Plaza, 7, Jalan Jenggala, Medan Polonia, Kota Medan ᯔᯩᯑᯉ᯲, Sumatera Utara, Sumatera, 20152, Indonesia",Sumatera Utara,Kota Medan ,"Sun Plaza Medan, Kota Medan ᯔᯩᯑᯉ᯲, Sumatera Utara",gambar_wisata/Sun_Plaza_Medan,Deskripsi tidak ditemukan
mall,Trans Studio Mall Bandung,-6.9256414,107.6367469,"Trans Studio Mall, #289, Maleer Indah I, Maleer, Batununggal, Kota Bandung, Jawa Barat, Jawa, 40273, Indonesia",Jawa Barat,Kota Bandung,"Trans Studio Mall Bandung, Kota Bandung, Jawa Barat",gambar_wisata/Trans_Studio_Mall_Bandung,"Kota Bandung (bahasa Sunda:    , Pegon:  , Hanzi:  , translit. Bandung; pelafalan dalam bahasa Indonesia: [ban.du ] ) adalah sebuah kota sekaligus menjadi ibu kota provinsi di Provinsi Jawa Barat, Indonesia."
mall,Tunjungan Plaza Surabaya,-7.2623869,112.739006,"Tunjungan Plaza, Jalan Mergoyoso, RW 10, Kedungdoro, Tegalsari, Surabaya, Jawa Timur, Jawa, 60011, Indonesia",Jawa Timur,Surabaya,"Tunjungan Plaza Surabaya, Surabaya, Jawa Timur",gambar_wisata/Tunjungan_Plaza_Surabaya,"Tunjungan Plaza (atau biasa disingkat TP) adalah sebuah pusat perbelanjaan di Surabaya, Jawa Timur, Indonesia yang didirikan pada tahun 1986. Tunjungan Plaza terletak di Surabaya Pusat tepatnya di Jl."
monumen,Monumen Kalteng,-0.9607732,114.8977017,"Monumen Panglima Batur, Jalan Manggis, Muara Teweh, Barito Utara, Kalimantan Tengah, Kalimantan, 73811, Indonesia",Kalimantan Tengah,Barito Utara,"Monumen Kalteng, Barito Utara, Kalimantan Tengah",gambar_wisata/Monumen_Kalteng,"Kabupaten Barito Utara adalah salah satu kabupaten di provinsi Kalimantan Tengah, Indonesia. Ibu kotanya adalah Muara Teweh."
monumen,Monumen Kaltim,-1.2792545,116.8222491,"Lingkungan Monumen Perjuangan Rakyat Balikpapan, Klandasan Ulu, Balikpapan Kota, Balikpapan, Kalimantan Timur, Kalimantan, Indonesia",Kalimantan Timur,Balikpapan,"Monumen Kaltim, Balikpapan, Kalimantan Timur",gambar_wisata/Monumen_Kaltim,"Kabupaten Kutai Kartanegara merupakan sebuah wilayah kabupaten yang terletak di provinsi Kalimantan Timur, Indonesia. Ibu kotanya berada di kecamatan Tenggarong, yang berbatasan dengan Kota Samarinda."
monumen,Monumen Kapal Selam,-7.265434,112.7503063,"Monumen Kapal Selam, 39, Jalan Pemuda, RW 05, Embong Kaliasin, Genteng, Surabaya, Jawa Timur, Jawa, 60272, Indonesia",Jawa Timur,Surabaya,"Monumen Kapal Selam, Surabaya, Jawa Timur",gambar_wisata/Monumen_Kapal_Selam,"Monumen Kapal Selam, atau disingkat Monkasel, adalah sebuah museum kapal selam yang terdapat di Embong Kaliasin, Genteng, Surabaya. Terletak 333
di pusat kota yaitu di Jalan Pemuda, tepat di sebelah Plaza Surabaya, dan terdapat pintu akses untuk mengakses mal dari dalam monumen."
monumen,Monumen Mandala,-5.1377059,119.4136222,"Monumen Mandala, Jalan Jenderal Sudirman, Sawerigading, Ujung Pandang, Makassar, Sulawesi Selatan, Sulawesi, 90114, Indonesia",Sulawesi Selatan,Makassar,"Monumen Mandala, Makassar, Sulawesi Selatan",gambar_wisata/Monumen_Mandala,
monumen,Monumen Nani Wartabone,0.5304033,123.0588683,"Monumen Nani Wartabone, Jalan Kalengkongan, Tenda, Gorontalo, Sulawesi, 96133, Indonesia",Gorontalo,Gorontalo,"Monumen Nani Wartabone, Gorontalo, Gorontalo",gambar_wisata/Monumen_Nani_Wartabone,"H. Nani Wartabone (30 April 1907   3 Januari 1986) adalah seorang politikus dan nasionalis Indonesia yang berasal dari Gorontalo.
Wartabone dikenal sebagai Proklamator Kemerdekaan Indonesia di Gorontalo pada tanggal 23 Januari 1942 atau dikenal dengan Hari Proklamasi Gorontalo."
monumen,Monumen Nasional,-6.1754024,106.8271692,"Monumen Nasional, Jalan Medan Merdeka Utara, RW 02, Gambir, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10110, Indonesia",,Daerah Khusus ibukota Jakarta,"Monumen Nasional, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Monumen_Nasional,"Monumen Nasional yang disingkat dengan Monas atau Tugu Monas adalah monumen peringatan setinggi 132 meter (433 kaki), terletak tepat di tengah Lapangan Medan Merdeka, Jakarta Pusat. Monas didirikan untuk mengenang perlawanan dan perjuangan rakyat Indonesia dalam merebut kemerdekaan dari pemerintahan kolonial Kerajaan Belanda."
monumen,Monumen Pancasila Sakti,-6.2883341,106.9068968,"Monumen Pancasila Sakti, Gang Bahagia II, RW 09, Lubang Buaya, Cipayung, Jakarta Timur, Daerah Khusus ibukota Jakarta, Jawa, 13810, Indonesia",,Jakarta Timur,"Monumen Pancasila Sakti, Jakarta Timur, nan",gambar_wisata/Monumen_Pancasila_Sakti,
monumen,Monumen Pattimura,-3.3060388,128.9589707,"Monumen Ir. Soekarno, Jalan Kapitan Pattimura, Masohi, Maluku Tengah, Maluku, 97511, Indonesia",Maluku,Maluku Tengah,"Monumen Pattimura, Maluku Tengah, Maluku",gambar_wisata/Monumen_Pattimura,"Maluku adalah sebuah provinsi di Indonesia. Ibu kota provinsi ini terletak di Kota Ambon, yang juga merupakan kota terbesar di provinsi ini."
monumen,Monumen Tugu Pahlawan,-7.2454453,112.7378996,"UPTD Monumen Tugu Pahlawan Dan Museum Sepuluh Nopember, Jalan Pahlawan, RW 01, Alon-Alon Contong, Bubutan, Surabaya, Jawa Timur, Jawa, 60174, Indonesia",Jawa Timur,Surabaya,"Monumen Tugu Pahlawan, Surabaya, Jawa Timur",gambar_wisata/Monumen_Tugu_Pahlawan,"Tugu Pahlawan adalah sebuah monumen yang menjadi markah tanah Kota Surabaya. Tinggi monumen ini adalah 41,15 meter dan berbentuk lingga atau paku terbalik."
museum,Museum Aceh,5.5488323,95.3209836,"Museum Aceh, Jalan Baperis, Peuniti, Baiturrahman, Banda Aceh, Aceh, Sumatera, 23116, Indonesia",Aceh,Banda Aceh,"Museum Aceh, Banda Aceh, Aceh",gambar_wisata/Museum_Aceh,"Kota Banda Aceh (bahasa Aceh Jawo :     ) merupakan sebuah kota sekaligus menjadi ibu kota provinsi di provinsi Aceh, Indonesia. Sebagai pusat pemerintahan provinsi, Kota Banda Aceh menjadi pusat kegiatan ekonomi, politik, sosial dan budaya."
museum,Museum Agung Rai,-8.5228684,115.2647695,"Agung Rai Museum of Art (ARMA), Jalan Raya Pengosekan, Ubud, Kecamatan Ubud, Gianyar, Bali, Nusa Tenggara, 80571, Indonesia",Bali,Gianyar,"Museum Agung Rai, Gianyar, Bali",gambar_wisata/Museum_Agung_Rai,"Museum Seni Agung Rai atau Agung Rai Museum of Art (ARMA) merupakan salah satu museum seni rupa di Bali yang menyimpan berbagai koleksi lukisan yang berasal dari pelukis-pelukis ternama baik dari dalam negeri maupun mancanegara. Museum ini diresmikan oleh Menteri Pendidikan dan Kebudayaan Indonesia, Prof."
museum,Museum Angkut,-7.878829,112.5201389,"Museum Angkut, Jalan Terusan Sultan Agung, Pesanggrahan, Kota Batu, Jawa Timur, Jawa, 65314, Indonesia",Jawa Timur,Kota Batu,"Museum Angkut, Kota Batu, Jawa Timur",gambar_wisata/Museum_Angkut,"Kota Batu (bahasa Jawa:  Hanacaraka:  , Pegon:  ; pengucapan bahasa Jawa: [ bat u]) adalah sebuah kota wisata di Provinsi Jawa Timur, Indonesia. Kota ini terletak 90 km sebelah barat daya Surabaya atau 15 km sebelah barat laut Malang."
museum,Museum Angkut Batu,-7.878829,112.5201389,"Museum Angkut, Jalan Terusan Sultan Agung, Pesanggrahan, Kota Batu, Jawa Timur, Jawa, 65314, Indonesia",Jawa Timur,Kota Batu,"Museum Angkut Batu, Kota Batu, Jawa Timur",gambar_wisata/Museum_Angkut_Batu,"Kota Batu (bahasa Jawa:  Hanacaraka:  , Pegon:  ; pengucapan bahasa Jawa: [ bat u]) adalah sebuah kota wisata di Provinsi Jawa Timur, Indonesia. Kota ini terletak 90 km sebelah barat daya Surabaya atau 15 km sebelah barat laut Malang."
museum,Museum Bahari,-6.1268288,106.8083185,"Museum Bahari, Jalan Pasar Ikan, RW 04, Penjaringan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14470, Indonesia",,Daerah Khusus ibukota Jakarta,"Museum Bahari, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Museum_Bahari,Sriwijaya adalah kedatuan bahari historis yang berasal dari Pulau Sumatra sekitar abad ke-7 sampai abad ke-11. Kehadirannya banyak memberi pengaruh pada perkembangan sejarah Asia Tenggara (terutama dalam kawasan Nusantara barat).
museum,Museum Bahari Jakarta,-6.1268288,106.8083185,"Museum Bahari, Jalan Pasar Ikan, RW 04, Penjaringan, Jakarta Utara, Daerah Khusus ibukota Jakarta, Jawa, 14470, Indonesia",,Daerah Khusus ibukota Jakarta,"Museum Bahari Jakarta, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Museum_Bahari_Jakarta,Sriwijaya adalah kedatuan bahari historis yang berasal dari Pulau Sumatra sekitar abad ke-7 sampai abad ke-11. Kehadirannya banyak memberi pengaruh pada perkembangan sejarah Asia Tenggara (terutama dalam kawasan Nusantara barat).
museum,Museum Balanga,-2.1956114,113.9016328,"Museum Balanga Kalimantan Tengah, Km 2.5, Jalan Tekukur II, Palangka, Palangka Raya, Kalimantan Tengah, Kalimantan, 73112, Indonesia",Kalimantan Tengah,Palangka Raya,"Museum Balanga, Palangka Raya, Kalimantan Tengah",gambar_wisata/Museum_Balanga,"Kota Palangka Raya adalah sebuah kota sekaligus ibu kota provinsi Kalimantan Tengah, Indonesia. Kota ini memiliki luas wilayah 2.853,12 km  dan jumlah penduduk pada akhir tahun 2024 sebanyak 315.153 jiwa, dengan kepadatan penduduk rata-rata 110 jiwa/km ."
museum,Museum Balaputera Dewa,-2.9504719,104.7302812,"Museum Balaputera Dewa, 288, Jalan Srijaya, Alang-Alang Lebar, Palembang, Sumatera Selatan, Sumatera, 30139, Indonesia",Sumatera Selatan,Palembang,"Museum Balaputera Dewa, Palembang, Sumatera Selatan",gambar_wisata/Museum_Balaputera_Dewa,"Museum Balaputra Deva atau secara resmi disebut Museum Negeri Provinsi Sumatera Selatan ""Balaputra Dewa"", adalah sebuah museum etnografi yang terletak di Kota Palembang, Sumatera Selatan, Indonesia. Museum ini adalah museum negeri Provinsi Sumatera Selatan."
museum,Museum Bali,-8.6575395,115.2186817,"Museum Bali, Gang I, Dangin Puri, Denpasar Timur, Denpasar ᬤᬾᬦ᭄ᬧᬲᬃ, Bali, Nusa Tenggara, 80232, Indonesia",Bali,Denpasar ,"Museum Bali, Denpasar ᬤᬾᬦ᭄ᬧᬲᬃ, Bali",gambar_wisata/Museum_Bali,"Kota Denpasar (bahasa Bali:   D npasar) adalah ibu kota dan sekaligus menjadi pusat pemerintahan dan perekonomian dari Provinsi Bali, Indonesia. Denpasar adalah kota terbesar di Kepulauan Nusa Tenggara dan kota terbesar kedua di wilayah Indonesia Timur setelah Kota Makassar."
museum,Museum Bank Indonesia,-6.1371853,106.8129483,"Museum Bank Indonesia, Jalan Kali Besar Timur, RW 06, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11110, Indonesia",,Daerah Khusus ibukota Jakarta,"Museum Bank Indonesia, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Museum_Bank_Indonesia,"Aceh adalah sebuah provinsi di Pulau Sumatra, Indonesia. Ibu kota provinsi ini berada di Kota Banda Aceh."
museum,Museum Bank Mandiri,-6.1381577,106.8133167,"Museum Bank Mandiri, 1, Jalan Asemka, RW 06, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11110, Indonesia",,Daerah Khusus ibukota Jakarta,"Museum Bank Mandiri, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Museum_Bank_Mandiri,"Kota Malang (bahasa Jawa: Hanacaraka:  , Pegon:  ; pengucapan bahasa Jawa: [ mala ]) adalah sebuah kota yang terletak di Provinsi Jawa Timur, Indonesia, Kota ini merupakan kota terbesar kedua di Jawa Timur setelah Surabaya, dan kota terbesar ke-12 di Indonesia. Kota ini didirikan pada masa Pemerintahan Belanda pada 1 April 1914 dengan E.K Broeveldt sebagai wali kota pertama."
museum,Museum Batik Pekalongan,-6.878642,109.675579,"Museum Batik Pekalongan, 1, Jalan Jetayu, Poncol, Pekalongan, Jawa Tengah, Jawa, 51142, Indonesia",Jawa Tengah,Pekalongan,"Museum Batik Pekalongan, Pekalongan, Jawa Tengah",gambar_wisata/Museum_Batik_Pekalongan,"Kota Pekalongan (Hanacaraka:  , Pegon:  , translit.  Pakalongan, Hanzi:  ; Pinyin: B i Ji  L ng  n, Belanda: Pacalongan) adalah salah satu kota di Provinsi Jawa Tengah, Indonesia."
museum,Museum Batik Yogyakarta,-7.795401,110.3773503,"Batik Museum, Jalan Dokter Sutomo, Baciro, Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, 55225, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Museum Batik Yogyakarta, Kota Yogyakarta, Daerah Istimewa Yogyakarta",gambar_wisata/Museum_Batik_Yogyakarta,"Kota Yogyakarta (bahasa Jawa:  , translit. Ngayogyakarta, pengucapan bahasa Jawa: [ku   ajogj kart ], atau dikenal oleh masyarakat setempat dengan sebutan nama Yogya atau Jogja) adalah ibu kota sekaligus pusat pemerintahan dan perekonomian dari provinsi Daerah Istimewa Yogyakarta, Indonesia."
museum,Museum Benteng Vredeburg,-7.8001537,110.3663364,"Benteng Vredeburg, Jalan Margo Mulyo, Kampung Ketandan, Prawirodirjan, Gondomanan, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, 55122, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Museum Benteng Vredeburg, Kota Yogyakarta, Daerah Istimewa Yogyakarta",gambar_wisata/Museum_Benteng_Vredeburg,"Kota Yogyakarta (bahasa Jawa:  , translit. Ngayogyakarta, pengucapan bahasa Jawa: [ku   ajogj kart ], atau dikenal oleh masyarakat setempat dengan sebutan nama Yogya atau Jogja) adalah ibu kota sekaligus pusat pemerintahan dan perekonomian dari provinsi Daerah Istimewa Yogyakarta, Indonesia."
museum,Museum Bung Hatta Bukittinggi,-0.3062956,100.3688874,"Istana Bung Hatta, Jalan H. Agus Salim, Panorama, Kayu Kubu, Bukittinggi, Sumatera Barat, Sumatera, 26115, Indonesia",Sumatera Barat,Bukittinggi,"Museum Bung Hatta Bukittinggi, Bukittinggi, Sumatera Barat",gambar_wisata/Museum_Bung_Hatta_Bukittinggi,"Kota Bukittinggi (bahasa Minangkabau: Bukiktinggi; Jawi,    ) adalah kota dengan perekonomian terbesar kedua di Provinsi Sumatera Barat, Indonesia. Sebagai enklave dari Kabupaten Agam, kota ini pernah menjadi ibu kota Indonesia pada masa Pemerintahan Darurat Republik Indonesia."
museum,Museum Danar Hadi,-7.5687599,110.8163702,"House of Danar Hadi, Jalan Brigadir Jenderal Slamet Riyadi, Timuran, Surakarta, Jawa Tengah, Jawa, 57132, Indonesia",Jawa Tengah,Surakarta,"Museum Danar Hadi, Surakarta, Jawa Tengah",gambar_wisata/Museum_Danar_Hadi,"House of Danar Hadi (disingkat HDH) (bahasa Jawa:  , translit. Musyium Bathik Danar Hadhi) adalah sebuah kompleks wisata heritage terpadu tentang batik yang terletak di kota Solo di Jawa Tengah."
museum,Museum Dharma Wiratama,-7.782439,110.3754535,"Museum Pusat TNI AD ""Dharma Wiratama"", Jalan Cik di Tiro, Terban, Gondokusuman, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, 55223, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Museum Dharma Wiratama, Kota Yogyakarta, Daerah Istimewa Yogyakarta",gambar_wisata/Museum_Dharma_Wiratama,"Daerah Istimewa Yogyakarta, disingkat DI Yogyakarta atau DIY adalah daerah Istimewa setingkat provinsi di Indonesia yang merupakan peleburan dari Negara Kesultanan Yogyakarta dan Negara Kadipaten Paku Alaman dengan ibu kota di Kota Yogyakarta. Daerah Istimewa Yogyakarta terletak di bagian selatan Pulau Jawa, dan berbatasan dengan Provinsi Jawa Tengah dan Samudra Hindia."
museum,Museum Dirgantara Mandala,-7.7897642,110.4161938,"Museum Dirgantara Mandala TNI AU, Jalan Lettu Tpt Sapardal, Banguntapan, Bantul, Daerah Istimewa Yogyakarta, Jawa, 55198, Indonesia",Daerah Istimewa Yogyakarta,Bantul,"Museum Dirgantara Mandala, Bantul, Daerah Istimewa Yogyakarta",gambar_wisata/Museum_Dirgantara_Mandala,
museum,Museum Dirgantara Mandala Yogyakarta,-7.7897642,110.4161938,"Museum Dirgantara Mandala TNI AU, Jalan Lettu Tpt Sapardal, Banguntapan, Bantul, Daerah Istimewa Yogyakarta, Jawa, 55198, Indonesia",Daerah Istimewa Yogyakarta,Bantul,"Museum Dirgantara Mandala Yogyakarta, Bantul, Daerah Istimewa Yogyakarta",gambar_wisata/Museum_Dirgantara_Mandala_Yogyakarta,
museum,Museum Fatahillah,-6.1351548,106.813289,"Museum Sejarah Jakarta, 1, Taman Fatahillah, RW 06, Pinangsia, Taman Sari, Jakarta Barat, Daerah Khusus ibukota Jakarta, Jawa, 11110, Indonesia",,Daerah Khusus ibukota Jakarta,"Museum Fatahillah, Daerah Khusus ibukota Jakarta, nan",gambar_wisata/Museum_Fatahillah,
museum,Museum Geologi Bandung,-6.9003424,107.620961,"Museum Geologi, 57, Jalan Diponegoro, Cihaurgeulis, Cibeunying Kaler, Kota Bandung, Jawa Barat, Jawa, 40122, Indonesia",Jawa Barat,Kota Bandung,"Museum Geologi Bandung, Kota Bandung, Jawa Barat",gambar_wisata/Museum_Geologi_Bandung,"Kota Bandung (bahasa Sunda:    , Pegon:  , Hanzi:  , translit. Bandung; pelafalan dalam bahasa Indonesia: [ban.du ] ) adalah sebuah kota sekaligus menjadi ibu kota provinsi di Provinsi Jawa Barat, Indonesia."
museum,Museum Kalimantan Barat,-0.0483232,109.3425506,"Museum Kalimantan Barat, Parit Tokaya, Pontianak, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Pontianak,"Museum Kalimantan Barat, Pontianak, Kalimantan Barat",gambar_wisata/Museum_Kalimantan_Barat,"Museum Provinsi Kalimantan Barat adalah sebuah museum yang berlokasi di Jalan Jenderal Ahmad Yani, Kota Pontianak, Provinsi Kalimantan Barat, Indonesia. Museum ini menyimpan berbagai benda-benda bernilai historis yang ada di Provinsi Kalimantan Barat salah satunya peninggalan-peninggalan sejarah dari peradaban beberapa jenis suku bangsa yang ada di Kalimantan Barat, yaitu: Suku Melayu, Suku Dayak, dan Suku Tionghoa."
museum,Museum Kalimantan Tengah,-2.1956114,113.9016328,"Museum Balanga Kalimantan Tengah, Km 2.5, Jalan Tekukur II, Palangka, Palangka Raya, Kalimantan Tengah, Kalimantan, 73112, Indonesia",Kalimantan Tengah,Palangka Raya,"Museum Kalimantan Tengah, Palangka Raya, Kalimantan Tengah",gambar_wisata/Museum_Kalimantan_Tengah,"Kota Palangka Raya adalah sebuah kota sekaligus ibu kota provinsi Kalimantan Tengah, Indonesia. Kota ini memiliki luas wilayah 2.853,12 km  dan jumlah penduduk pada akhir tahun 2024 sebanyak 315.153 jiwa, dengan kepadatan penduduk rata-rata 110 jiwa/km ."
museum,Museum Kalimantan Utara,-3.3024355,114.6091698,"STMIK Indonesia Banjarmasin, Jalan Museum Perjuangan, Sungai Jingah, Banjarmasin Utara, Banjarmasin, Kalimantan Selatan, Kalimantan, 70121, Indonesia",Kalimantan Selatan,Banjarmasin,"Museum Kalimantan Utara, Banjarmasin, Kalimantan Selatan",gambar_wisata/Museum_Kalimantan_Utara,Terdapat total 4 museum di Kalimantan Selatan yang terdaftar di Kemendikbud.
museum,Museum Kapuas,0.0833669,111.4914561,"Museum Dara Juanti, Pangeran Kuning, Kapuas Kiri Hulu, Sintang, Kalimantan Barat, Kalimantan, 78613, Indonesia",Kalimantan Barat,Sintang,"Museum Kapuas, Sintang, Kalimantan Barat",gambar_wisata/Museum_Kapuas,"Musem Dara Juanti merupakan museum yang menyimpan berbagai bukti sejarah perabadan daerah Sintang sekaligus sebagai bekas lokasi pusat pemerintahan Kerajaan Sintang, yakni Istana Al-Mukarramah. Museum yang juga bekas kompleks kerajaan Sintang hingga saat ini masih terawat baik dan menjadi tempat tinggal Sultan Sintang, Pangeran Ratu Sri Negara H.R.M. Ikhsan Perdana."
museum,Museum Kartini Jepara,-6.5887998,110.6675049,"Museum RA.Kartini, Jalan Patimura, Ujungbatu, Jepara, Jawa Tengah, Jawa, 59411, Indonesia",Jawa Tengah,Jepara,"Museum Kartini Jepara, Jepara, Jawa Tengah",gambar_wisata/Museum_Kartini_Jepara,"Jepara (bahasa Jawa:  , Pegon:  , Hanzi:  ) (atau disebut juga Jepara Kota) adalah ibu kota Kabupaten Jepara yang sekaligus menjadi pusat pemerintahan dan perekonomian dari Kabupaten Jepara. Jepara juga merupakan sebuah wilayah kecamatan yang terletak di Kabupaten Jepara, Provinsi Jawa Tengah, Indonesia."
